wav_filename,wav_filesize,transcript
common_voice_pt_19410122.wav,155948,basta alinhar seu carro ortogonal ao estacionamento
common_voice_pt_19410124.wav,86828,claro que volto já
common_voice_pt_19410125.wav,96044,cassie desmontou a bicicleta
common_voice_pt_19410126.wav,84524,está muito claro agora
common_voice_pt_19410127.wav,149804,a previsão do tempo para esta semana não parecia nada boa
common_voice_pt_19410129.wav,136748,um cantor vestindo um vestido azul fica no palco
common_voice_pt_19410135.wav,82988,nicolas e daniel
common_voice_pt_19410137.wav,94508,que bacana essa revista
common_voice_pt_19410141.wav,121388,o amor tem quatro olhos mas ainda é cego
common_voice_pt_19410142.wav,140588,crianças conversando e aprendendo em sala de aula
common_voice_pt_19410143.wav,88364,ela pode estar perdida
common_voice_pt_19410144.wav,82988,me conte mais sobre isso
common_voice_pt_19410150.wav,126764,flores ou outra assinatura de revista
common_voice_pt_19410151.wav,152108,adquirimos o quarterback de renúncias na última temporada
common_voice_pt_19410152.wav,129068,ele condenou o comandante à morte sem honra
common_voice_pt_19410153.wav,82988,é tudo que eu quero saber
common_voice_pt_19410155.wav,102188,qualquer coisa que eu possa fazer aqui atrás
common_voice_pt_19410158.wav,94508,ela me chamou a atenção
common_voice_pt_19410159.wav,115244,um menino veio correndo em minha direção
common_voice_pt_19410160.wav,80684,abra o firefox
common_voice_pt_19410161.wav,76844,qual é a sua escolha
common_voice_pt_19410162.wav,119084,katie gritou que eles iam perder
common_voice_pt_19410163.wav,145964,o homem que os comprou na semana passada era americano
common_voice_pt_19410170.wav,142124,estabelecer uma visão de futuro e adaptabilidade
common_voice_pt_19410171.wav,69164,comida e vinho
common_voice_pt_19410173.wav,157484,um homem em calção de banho está de pé contra algumas pedras
common_voice_pt_19410176.wav,163628,dois homens realizam reparos em um elevador laranja
common_voice_pt_19410179.wav,144428,um homem mais velho toca violino de forma muito criativa
common_voice_pt_19410180.wav,144428,uma rapariga em um vestido cor de rosa está em um passeio
common_voice_pt_19410184.wav,75308,foi minha culpa
common_voice_pt_19410186.wav,67628,eu tenho um lanche
common_voice_pt_19410188.wav,71468,o efeito é muito bom
common_voice_pt_19410189.wav,109868,mas quem poderia imaginar que o homem se atreve tanto
common_voice_pt_19410195.wav,103724,um ultimato de edward e desta final
common_voice_pt_19410196.wav,84524,eu podia comer um cavalo
common_voice_pt_19410199.wav,175148,um homem calvo com uma barba que prende um barbeador elétrico em uma praia
common_voice_pt_19410200.wav,144428,entre os humanos seja homem seja lobo entre os cães
common_voice_pt_19410201.wav,73004,mas tudo mudou
common_voice_pt_19410204.wav,130604,um homem careca de camisa listrada agachado no chão
common_voice_pt_19410207.wav,125228,existe apenas um ticket para vendas diretas
common_voice_pt_19410209.wav,88364,há um banquete hoje à noite
common_voice_pt_19410210.wav,98348,vanessa não pode desfazer seu erro
common_voice_pt_19410211.wav,79148,taiwan naquela época
common_voice_pt_19410212.wav,92204,levante vamos fazer compras
common_voice_pt_19410213.wav,153644,ela se retirou para um grande sofá confortável no canto do corredor
common_voice_pt_19410216.wav,115244,a lama jazia profundamente ao longo da rua
common_voice_pt_19410217.wav,194348,agora ele estava aqui não com seu rebanho mas com uma pá
common_voice_pt_19410218.wav,117548,julho sem orvalho chuva ameaçada
common_voice_pt_19410219.wav,153644,eu pensei que um dia eu seria rico e poderia ir para meca
common_voice_pt_19410221.wav,102188,o cachorro marrom está na água ondulante
common_voice_pt_19410222.wav,75308,cada amigo envolvido
common_voice_pt_19410225.wav,138284,a atração é usada para pegar truta e linguado
common_voice_pt_19410227.wav,76844,qual foi o império romano
common_voice_pt_19410228.wav,130604,mais importante é a capacidade de procurar emprego
common_voice_pt_19410229.wav,130604,há uma caravana saindo hoje para al fayoum
common_voice_pt_19410230.wav,111404,a rampa conduziu até a rodovia larga
common_voice_pt_19410231.wav,76844,apenas me leve pra casa
common_voice_pt_19410232.wav,103724,como era meca para o comerciante
common_voice_pt_19410234.wav,103724,eu não assisti a copa do mundo russo
common_voice_pt_19410236.wav,111404,pegue katherine no boletim no telefone
common_voice_pt_19410239.wav,94508,a amizade é um amor perfeito
common_voice_pt_19410240.wav,122924,poderia estar a caminho do velho doc brown
common_voice_pt_19410242.wav,113708,eu não posso responder a este movimento repentino
common_voice_pt_19410243.wav,82988,não tenho nada a dizer
common_voice_pt_19410245.wav,136748,permitirá que os grupos existentes continuem a operar
common_voice_pt_19410247.wav,98348,eu gostaria de ter meu robe
common_voice_pt_19410248.wav,90668,a coisa mais importante da vida
common_voice_pt_19410252.wav,113708,várias pessoas em uma quadra de basquete
common_voice_pt_19410254.wav,80684,amanhã é sexta feira
common_voice_pt_19410258.wav,167468,o artigo aborda a classificação de imagens com descritores de imagens locais
common_voice_pt_19410259.wav,75308,eu não quero dizer isso
common_voice_pt_19410260.wav,107564,porque ele sabia o que encontraria
common_voice_pt_19410261.wav,86828,então é mesmo verdade
common_voice_pt_19410263.wav,92204,eu sempre vou te decepcionar
common_voice_pt_19410264.wav,71468,que piada engraçada
common_voice_pt_19410265.wav,76844,como está o tempo
common_voice_pt_19410267.wav,117548,dois jogadores de futebol em mangas compridas
common_voice_pt_19410268.wav,155948,um cliente perguntando a um vendedor ambulante pelo preço das bananas
common_voice_pt_19410269.wav,67628,grande cachoeira
common_voice_pt_19410270.wav,115244,procure o romance atrás de portas fechadas
common_voice_pt_19410271.wav,121388,eu quero ver esse mapa coberto antes de passarmos
common_voice_pt_19410272.wav,107564,não é vergonha voltar para casa
common_voice_pt_19410275.wav,115244,eu sou como alguém que foi esquecido pelo mundo
common_voice_pt_19410276.wav,94508,por favor traga um pouco de sabão
common_voice_pt_19410278.wav,109868,a empresa criou um ambiente para colaboração
common_voice_pt_19410281.wav,119084,eu apontei para marte um ponto brilhante de luz
common_voice_pt_19410286.wav,122924,um homem tentando tocar guitarra para entretenimento
common_voice_pt_19410288.wav,102188,lembre se sempre da verdade em apuros
common_voice_pt_19410289.wav,119084,na verdade não precisamos sair da estação
common_voice_pt_19410290.wav,102188,é apenas uma rápida viagem de trem
common_voice_pt_19410293.wav,107564,gerenciados de tarefas do windows
common_voice_pt_19410297.wav,157484,um homem sábio não precisa de conselho e um tolo não aceita
common_voice_pt_19410298.wav,155948,uma longa nota soou em uma corneta e todos montaram
common_voice_pt_19410305.wav,111404,meu conselho é pato e cruzar com a direita
common_voice_pt_19410307.wav,115244,o que o surpreendeu foi que ela ainda estava viva
common_voice_pt_19410308.wav,106028,foi a primeira vez que ela fez isso
common_voice_pt_19410311.wav,82988,é assim mesmo ele disse
common_voice_pt_19410312.wav,84524,desconhecido na estrada
common_voice_pt_19410314.wav,111404,o processamento emocional também é muito bom
common_voice_pt_19410316.wav,129068,duas crianças correndo sobre uma duna de areia
common_voice_pt_19410319.wav,175148,milhares de anos atrás esta cidade era o centro de uma antiga civilização
common_voice_pt_19410321.wav,94508,faça a leitura do livro essa semana
common_voice_pt_19410324.wav,167468,um dia a terra começou a tremer e o nilo transbordou suas margens
common_voice_pt_19410325.wav,99884,eu tirei toda a faculdade da cama
common_voice_pt_19410327.wav,113708,é hora de salvar a internet novamente
common_voice_pt_19410329.wav,80684,eles dizem que isso não é bom
common_voice_pt_19410330.wav,167468,ele estava tenso e chateado porque ele sabia que o velho estava certo
common_voice_pt_19410332.wav,92204,a vida é uma jornada na incerteza
common_voice_pt_19410335.wav,121388,o povo canadense é um pouco humilde demais
common_voice_pt_19410336.wav,80684,completou esta pintura
common_voice_pt_19410337.wav,138284,as crianças raramente desfrutam de uma riqueza abundante
common_voice_pt_19410338.wav,94508,um homem com a mão levantada
common_voice_pt_19410339.wav,122924,não ficou claro para ele como passar o tempo da manhã
common_voice_pt_19410340.wav,138284,um pastor alemão cachorro mordendo uma grande bola vermelha
common_voice_pt_19410342.wav,107564,uma criança asiática está soprando bolhas
common_voice_pt_19410343.wav,98348,ela foi para a sala de estar
common_voice_pt_19410344.wav,88364,também prefiro sonhar para sempre
common_voice_pt_19410345.wav,73004,não diga isso de novo
common_voice_pt_19410349.wav,84524,eles são muito felizes
common_voice_pt_19410350.wav,165164,estava amontoado em e ele mal pensara nisso há muito tempo
common_voice_pt_19410351.wav,132908,um homem com um chapéu está de pé atrás de um carrinho de sorvete
common_voice_pt_19410353.wav,155948,então ele começou a vagar pela cidade e encontrou se nos portões
common_voice_pt_19410354.wav,71468,agora isso é demais
common_voice_pt_19410355.wav,57644,homem jovem
common_voice_pt_19410356.wav,103724,não poderia querer uma melhor vida e morte
common_voice_pt_19410357.wav,69164,quem é bill gates
common_voice_pt_19410358.wav,140588,um grupo de pessoas está sentado debaixo de um telhado de zinco
common_voice_pt_19410359.wav,122924,um grupo de pessoas atravessando uma rua movimentada
common_voice_pt_19410364.wav,76844,guerra ama sangue
common_voice_pt_19410368.wav,145964,guerra caça e amor trazem mil dores para um prazer
common_voice_pt_19410369.wav,94508,por essa ele não esperava
common_voice_pt_19410371.wav,129068,ela também espera que ela cresça em segurança
common_voice_pt_19410375.wav,106028,uma criança corre perto de algumas árvores
common_voice_pt_19410376.wav,69164,tradução de texto
common_voice_pt_19410377.wav,69164,compressão de dados
common_voice_pt_19410378.wav,109868,ele me disse que eu deveria tentar fazer isso
common_voice_pt_19410385.wav,67628,que tal este trabalho
common_voice_pt_19410387.wav,79148,verifiquei o recorde
common_voice_pt_19410388.wav,92204,este item custa cem reais
common_voice_pt_19410389.wav,109868,mantenha me aqui até eu superar isso
common_voice_pt_19410393.wav,99884,a garota está nadando na piscina
common_voice_pt_19410395.wav,119084,este presidente está completamente perdido
common_voice_pt_19410397.wav,71468,internet discada
common_voice_pt_19410401.wav,67628,não vamos mais falar
common_voice_pt_19410407.wav,80684,ter planos a longo prazo
common_voice_pt_19410408.wav,130604,adicionando novos recursos foi construir meu futuro
common_voice_pt_19410409.wav,90668,classifique o livro atual como zero
common_voice_pt_19410413.wav,82988,vamos ajudar as crianças primeiro
common_voice_pt_19410414.wav,94508,cursor branco na tela pisca brilho
common_voice_pt_19410416.wav,63788,menos por favor
common_voice_pt_19410418.wav,94508,eu poderia ter ajudado ela
common_voice_pt_19410419.wav,119084,um homem de camisa azul está andando sobre uma ponte
common_voice_pt_19415520.wav,119084,a primeira vez que fui tão doloroso
common_voice_pt_19415521.wav,99884,quarta feira é dia de futebol
common_voice_pt_19415522.wav,126764,incapaz de ser verdadeiramente independente
common_voice_pt_19415524.wav,125228,ninguém disse uma palavra enquanto o velho continuava
common_voice_pt_19415526.wav,198188,o velho usava uma couraça de ouro pesado coberta de pedras preciosas
common_voice_pt_19415527.wav,163628,não procure felicidade nas nuvens puxe o e pegue o
common_voice_pt_19415528.wav,106028,vasos vazios fazem mais barulho
common_voice_pt_19415529.wav,107564,evite afetar a ecologia
common_voice_pt_19415531.wav,84524,nos salvou outro prédio
common_voice_pt_19415533.wav,86828,esse homem é seu irmão
common_voice_pt_19415534.wav,79148,minha condição é séria
common_voice_pt_19415535.wav,92204,eu irei comprar na black friday
common_voice_pt_19415537.wav,107564,é este o hospital comunitário
common_voice_pt_19415540.wav,113708,obrigado a todos pela sua preocupação
common_voice_pt_19415545.wav,130604,algumas pessoas andam em uma calçada cinza
common_voice_pt_19415547.wav,99884,chamado um para comer juntos
common_voice_pt_19415553.wav,140588,músicos de rua tentando ganhar algum dinheiro
common_voice_pt_19415554.wav,125228,eu disse a verdade e o promotor sabe disso
common_voice_pt_19415555.wav,136748,um menino está nadando peito em um encontro de natação
common_voice_pt_19415556.wav,96044,quer andar para nova york
common_voice_pt_19415557.wav,136748,quatro homens socializando em uma calçada
common_voice_pt_19415558.wav,99884,eu quero os dois presos
common_voice_pt_19415559.wav,88364,amanhã é quarta feira
common_voice_pt_19415560.wav,130604,ainda não recebi respostas para o meu email
common_voice_pt_19415565.wav,99884,primeira esposa de warren buffett
common_voice_pt_19415570.wav,92204,palestra do wanderer campus
common_voice_pt_19415571.wav,92204,sinceramente satanás
common_voice_pt_19415573.wav,157484,hoje a comissão implicitamente decidiu estender o arsenal
common_voice_pt_19415575.wav,134444,a parte complicada é integrá lo com o dragonfly
common_voice_pt_19415576.wav,73004,eu estarei ao lado
common_voice_pt_19415577.wav,125228,não havia nada para segurá lo exceto a si mesmo
common_voice_pt_19415578.wav,111404,mostre me onde há vida no deserto
common_voice_pt_19415583.wav,76844,o velho não disse nada
common_voice_pt_19415585.wav,103724,a europa é um pouco menor que o brasil
common_voice_pt_19415587.wav,180524,o jovem vai lá quando quiser porque o faz conhecer o progresso do capital
common_voice_pt_19415588.wav,82988,ao vivo do rio de janeiro
common_voice_pt_19415590.wav,190508,trabalhador usa uma máscara para proteger o rosto dos vapores de pimenta picante
common_voice_pt_19415591.wav,109868,as pessoas que jogam são muito felizes
common_voice_pt_19415592.wav,96044,o orgulho vem antes da queda
common_voice_pt_19415596.wav,113708,no ano passado não estava mudando a bateria
common_voice_pt_19415598.wav,109868,não é não é isso que eu quero dizer
common_voice_pt_19415600.wav,106028,há um caminho para o castelo
common_voice_pt_19415601.wav,106028,queremos dispersar o núcleo do casco
common_voice_pt_19415602.wav,88364,eu tenho muita coisa em mente
common_voice_pt_19415604.wav,94508,não machuque meu dedo novamente
common_voice_pt_19415607.wav,121388,sempre feche a porta do celeiro com força
common_voice_pt_19415608.wav,134444,certamente alguma coisa com a gente está aqui em algum lugar
common_voice_pt_19415610.wav,167468,conto te os detalhes daquele dia que vi teu pai brigando com a empregada
common_voice_pt_19415612.wav,67628,eu vou gritar
common_voice_pt_19415614.wav,155948,isso não é mais um problema indicando uma grande melhoria
common_voice_pt_19415615.wav,138284,mas o comerciante entendeu o que o garoto havia dito
common_voice_pt_19415616.wav,190508,os pterossauros não são dinossauros mas estão intimamente relacionados
common_voice_pt_19415617.wav,96044,diga olá a nova york por mim
common_voice_pt_19415618.wav,80684,não consigo encontrá la
common_voice_pt_19415620.wav,63788,devemos ir
common_voice_pt_19415622.wav,73004,como se sentir feliz
common_voice_pt_19415623.wav,119084,a temperatura subirá para dez graus celsius
common_voice_pt_19415624.wav,122924,mas com o passar do tempo tangier mudou
common_voice_pt_19415625.wav,88364,graham treinou rigidamente
common_voice_pt_19415626.wav,96044,eu não a vi mas ouvi
common_voice_pt_19415627.wav,113708,ela estava jogando bolas de neve no céu
common_voice_pt_19415628.wav,121388,a égua cinza andou na frente do volante
common_voice_pt_19415629.wav,199724,muitos deles estavam certos sobre o que disseram enquanto alguns estavam errados
common_voice_pt_19415631.wav,152108,o homem sem camisa está sentado numa pedra junto a uma árvore
common_voice_pt_19415642.wav,107564,um corredor descalço em um parque
common_voice_pt_19415644.wav,82988,tenha uma firme convicção
common_voice_pt_19415646.wav,84524,seu nome era joseph
common_voice_pt_19415647.wav,90668,é melhor sair do seu trabalho
common_voice_pt_19415649.wav,126764,uma multidão de pessoas está pulando da calçada
common_voice_pt_19415650.wav,145964,adicionar este álbum à minha playlist blues
common_voice_pt_19415657.wav,90668,para ti mesmo ser verdadeiro
common_voice_pt_19415660.wav,80684,venha aqui agora
common_voice_pt_19415661.wav,167468,o álbum inesperadamente lidera o gráfico de vendas neste natal
common_voice_pt_19415662.wav,145964,uma garota está brincando na lama perto de um carro
common_voice_pt_19415663.wav,82988,abra o spotify
common_voice_pt_19415664.wav,106028,eu não tenho mais ninguém para deixar isso
common_voice_pt_19415665.wav,73004,ele não disse nada
common_voice_pt_19415666.wav,192044,em surpresa terminar a pontuação final foi de sete a cinco
common_voice_pt_19415672.wav,186668,bem então por que precisamos de todos esses livros o menino perguntou
common_voice_pt_19415674.wav,175148,um cão branco com manchas pretas está saltando sobre uma cerca branca
common_voice_pt_19415675.wav,79148,que bem vai fazer
common_voice_pt_19415676.wav,82988,olhos muito suaves
common_voice_pt_19415677.wav,99884,ele escorria pela geladeira
common_voice_pt_19415680.wav,125228,nunca pare de sonhar o velho rei dissera
common_voice_pt_19415681.wav,152108,a cobra deslizou em direção às pedras sombreadas sob o penhasco
common_voice_pt_19415682.wav,167468,infelizmente ninguém pode garantir as sanções que afetarão a comunidade
common_voice_pt_19415683.wav,152108,ele mora no oásis al fayoum seu amigo havia dito
common_voice_pt_19415684.wav,99884,siga em frente para o monte fuji
common_voice_pt_19415688.wav,134444,ela estava esperando no meu gramado da frente
common_voice_pt_19415689.wav,182828,mais do que um conjunto mais confusões mais problemas
common_voice_pt_19415692.wav,121388,bob levantou o pergaminho empoeirado
common_voice_pt_19415696.wav,126764,entrevista no local de graduação para jovens
common_voice_pt_19415697.wav,67628,meu velho cisne
common_voice_pt_19415699.wav,182828,o coração de um homem sempre o ajuda perguntou o menino ao alquimista
common_voice_pt_19415700.wav,122924,eu quero pegar um uber quanto fica até minha casa
common_voice_pt_19415701.wav,113708,uma corrida para bater um tempo recorde
common_voice_pt_19415706.wav,117548,os vizinhos estão servindo um almoço leve
common_voice_pt_19415707.wav,109868,o menino passou uma noite sem dormir
common_voice_pt_19415708.wav,65324,não retornando
common_voice_pt_19415709.wav,99884,deve haver algo extraordinário
common_voice_pt_19415710.wav,86828,meu pai se apaixonou por ele
common_voice_pt_19415714.wav,113708,onde há uma vontade há um caminho
common_voice_pt_19415715.wav,167468,dois cães marrons com colares azuis estão correndo na grama
common_voice_pt_19415716.wav,182828,ele fez tanto ghostwriting que ele começa a se sentir como um fantasma também
common_voice_pt_19415717.wav,175148,duas mulheres vestindo quimonos estão sentadas à sombra de algumas lojas
common_voice_pt_19415718.wav,126764,sabemos que e estamos acostumados a isso
common_voice_pt_19415720.wav,103724,eu o rasguei em pedaços
common_voice_pt_19415721.wav,94508,o resultado é tarde demais
common_voice_pt_19415722.wav,159788,essas mulheres estão coletando sujeira por algum motivo desconhecido
common_voice_pt_19415723.wav,122924,dois homens trabalhando em um andaime
common_voice_pt_19415724.wav,130604,para agosto depois do sol depois do bom tempo
common_voice_pt_19415726.wav,69164,pode ganhar mais
common_voice_pt_19415727.wav,161324,os homens espertos podiam ser ignorados
common_voice_pt_19415732.wav,59948,fala sério
common_voice_pt_19415733.wav,102188,um homem na terra precisa da nossa ajuda
common_voice_pt_19415734.wav,80684,essa é por minha conta
common_voice_pt_19415736.wav,107564,então podemos escalar o monte helen
common_voice_pt_19415737.wav,157484,a música preferida da juliana era juliana e fernando e sorocaba
common_voice_pt_19415741.wav,59948,volte cedo
common_voice_pt_19415742.wav,134444,o pote com a balsa foi um giro inteligente
common_voice_pt_19415743.wav,73004,ativar o som
common_voice_pt_19415746.wav,184364,a comissária de bordo piscou para o passageiro desagradável sentado ao meu lado
common_voice_pt_19415747.wav,115244,eu queria dormir um pouco mais ele pensou
common_voice_pt_19415748.wav,82988,nenhum ser humano vai lá
common_voice_pt_19415750.wav,76844,eu não acho que eu te siga
common_voice_pt_19415751.wav,84524,o pastor não disse nada
common_voice_pt_19415757.wav,82988,fingindo ser feliz
common_voice_pt_19415758.wav,130604,naturalmente desce e sobe sempre com o elevador
common_voice_pt_19415759.wav,106028,meu pai e minha mãe vem me visitar
common_voice_pt_19415760.wav,176684,as pessoas estão se deslocando em torno de um cruzamento movimentado da cidade
common_voice_pt_19415762.wav,111404,o comerciante olhou ansiosamente para o menino
common_voice_pt_19415764.wav,80684,no tempo correto musical
common_voice_pt_19415766.wav,142124,ela passou quase a noite toda terminando sua tese
common_voice_pt_19415767.wav,106028,são cinco e cinquenta e cinco
common_voice_pt_19415771.wav,71468,qual é o limite de idade
common_voice_pt_19415772.wav,157484,eu tenho um vestido na frança e aqui estou morrendo de frio
common_voice_pt_19415777.wav,75308,ela não pode fugir
common_voice_pt_19415778.wav,113708,ele viajou para portugual eu acho
common_voice_pt_19415780.wav,182828,um homem que trabalha com metais usando solda ou ferramentas de moagem
common_voice_pt_19415781.wav,99884,prato da mamãe é super salgado
common_voice_pt_19415783.wav,90668,pára quedismo é perigoso
common_voice_pt_19415785.wav,138284,o idiota voou todo o caminho até aqui em uma nevasca
common_voice_pt_19415786.wav,121388,ficando mais rápido estava ganhando liberdade
common_voice_pt_19415787.wav,79148,que tal um pouco de serviço
common_voice_pt_19415788.wav,84524,a rua estava vazia
common_voice_pt_19415789.wav,71468,no século anterior
common_voice_pt_19415790.wav,69164,eu estou com tudo
common_voice_pt_19415791.wav,145964,a enguia quanto mais forte mais ela escapa
common_voice_pt_19415792.wav,136748,um homem inspeciona cuidadosamente as telhas
common_voice_pt_19415794.wav,117548,eles voltaram para os portões do mosteiro
common_voice_pt_19415795.wav,88364,ela nunca confiou em mim
common_voice_pt_19415796.wav,75308,o clima parece bom
common_voice_pt_19415797.wav,109868,e então ele percebeu isso muito lentamente
common_voice_pt_19415798.wav,94508,ideias são a prova de balas
common_voice_pt_19415799.wav,76844,adão é um bandido
common_voice_pt_19415802.wav,126764,então eu entendo que não há objeções
common_voice_pt_19415805.wav,109868,tem certeza que eles não estão todos lá
common_voice_pt_19415807.wav,86828,a maçã não cai longe da árvore
common_voice_pt_19415808.wav,192044,seus rostos estavam cobertos com os panos azuis e seus olhos mostravam medo
common_voice_pt_19415809.wav,176684,leanne se juntou a um coro para que todos pudessem ouvir sua voz sublime
common_voice_pt_19415810.wav,94508,qual é o problema com eleanor
common_voice_pt_19415811.wav,161324,senhorio não está disposto a celebrar um contrato escrito
common_voice_pt_19415812.wav,152108,instalar uma ampla gama de equipamentos e equipamentos
common_voice_pt_19415813.wav,106028,levou um tempo para se acostumar com isso
common_voice_pt_19415815.wav,109868,seção de requisito de entrada
common_voice_pt_19415816.wav,106028,não mais vivemos como porcos no campo
common_voice_pt_19415817.wav,157484,os homens ficaram aterrorizados com a sua feitiçaria
common_voice_pt_19415819.wav,140588,além disso o eixo de recurso é configurável
common_voice_pt_19415820.wav,136748,bem eu posso adivinhar como isso aconteceu
common_voice_pt_19415821.wav,65324,como ser visto
common_voice_pt_19415822.wav,86828,mas o menino estava quieto
common_voice_pt_19415823.wav,75308,abra o navegador
common_voice_pt_19415824.wav,102188,eu vou comprar uma nova caneta azul
common_voice_pt_19415825.wav,169004,um menino pequeno está sentado na água e a água espirra nas pernas dele
common_voice_pt_19415827.wav,76844,eu não vou trabalhar na terça
common_voice_pt_19415829.wav,79148,o dia está nublado
common_voice_pt_19415830.wav,80684,fique com seus clubes
common_voice_pt_19415831.wav,86828,pare e veja seu trabalho
common_voice_pt_19415834.wav,172844,uma jovem garota ajuda um garotinho a obter sabão para as mãos
common_voice_pt_19415835.wav,92204,eu não quero mais nada na vida
common_voice_pt_19415837.wav,73004,eu imploro seu perdão
common_voice_pt_19415838.wav,80684,posso pagar em dinheiro
common_voice_pt_19415839.wav,107564,salte a cerca e corra até o banco
common_voice_pt_19415842.wav,122924,não necessariamente de pé ao nosso lado
common_voice_pt_19415844.wav,117548,eu não vou conseguir minhas asas com essa atitude
common_voice_pt_19415847.wav,129068,existem muitos tipos de materiais compostos
common_voice_pt_19415848.wav,126764,o novo filme do homem aranha será lançado esse ano
common_voice_pt_19415849.wav,88364,é uma pena falar sobre
common_voice_pt_19415851.wav,107564,banco comercial cathay pacific
common_voice_pt_19415852.wav,169004,se uma vara aprendesse alguém todas as pessoas seriam inteligentes
common_voice_pt_19415853.wav,86828,poemas do nordeste
common_voice_pt_19415854.wav,76844,presidentes do brasil
common_voice_pt_19415855.wav,145964,menina está girando na grama em uma saia roxa fluindo
common_voice_pt_19415857.wav,80684,sistema médico sadio
common_voice_pt_19415858.wav,132908,um homem e uma mulher prestes a se beijar
common_voice_pt_19415859.wav,144428,a maior parte da energia será absorvida pela fricção cinética
common_voice_pt_19415861.wav,205868,ela tem queimado a vela em ambas as extremidades tentando terminar este papel
common_voice_pt_19415862.wav,98348,ajoelhando se no meio do deserto
common_voice_pt_19415863.wav,88364,venha e coma o anzol
common_voice_pt_19415864.wav,180524,em biologia estudamos plantas e animais em seu ambiente natural
common_voice_pt_19415865.wav,88364,eu não podia trabalhar na cidade
common_voice_pt_19415868.wav,82988,amanhã é quarta feira
common_voice_pt_19415869.wav,82988,ele avistou os navios
common_voice_pt_19415870.wav,182828,o chefe tribal chamou o menino e apresentou lhe cinquenta moedas de ouro
common_voice_pt_19415871.wav,75308,ainda na pesquisa
common_voice_pt_19415873.wav,102188,isso definitivamente funciona bem
common_voice_pt_19415875.wav,88364,mendigos não podem escolher
common_voice_pt_19415876.wav,138284,de volta ao nosso plano original eu acho
common_voice_pt_19415877.wav,129068,havia um tubo de metal mas foi perdido
common_voice_pt_19415878.wav,111404,a moça e o rapaz eram namorados
common_voice_pt_19415880.wav,106028,o computador não vai superaquecer
common_voice_pt_19415881.wav,92204,um livro que se tornou um clássico
common_voice_pt_19415882.wav,73004,qual é o tempo de amanhã
common_voice_pt_19415883.wav,88364,foi um teste decisivo
common_voice_pt_19415884.wav,52268,vamos lá
common_voice_pt_19415885.wav,75308,é o único nome que tenho
common_voice_pt_19415886.wav,88364,um homem treina um cão de ataque
common_voice_pt_19415887.wav,90668,segunda feira é muito puxada
common_voice_pt_19415889.wav,102188,essa música é minha favorita
common_voice_pt_19415892.wav,86828,nenhum método de recuperação
common_voice_pt_19415893.wav,107564,precisa do governo central para ajudar
common_voice_pt_19415894.wav,98348,mas foi o que eles me deram
common_voice_pt_19415896.wav,167468,seu comportamento é embaraçoso aprenda a arte da relação social
common_voice_pt_19415898.wav,79148,um jogador de futebol
common_voice_pt_19415899.wav,98348,vou contar a ela o que penso dela
common_voice_pt_19415903.wav,86828,ele ainda gosta dela
common_voice_pt_19415904.wav,86828,eu quero manter um quarto
common_voice_pt_19415906.wav,142124,somente o mudo está sempre satisfeito consigo mesmo
common_voice_pt_19415907.wav,142124,que clima terá o havai haverá granizo daqui a vinte e um minutos
common_voice_pt_19415908.wav,165164,peter piper pegou um bocado de pimentas em conserva
common_voice_pt_19415909.wav,79148,saia e encontre a
common_voice_pt_19415910.wav,102188,mulher de meia idade comendo frango
common_voice_pt_19415911.wav,82988,eu quero tirar algo disso
common_voice_pt_19415912.wav,92204,na manhã de sexta feira
common_voice_pt_19415913.wav,111404,realmente soprando bolhas no primeiro ano
common_voice_pt_19415915.wav,142124,a ativação do softmax é muito cara para computar
common_voice_pt_19415916.wav,99884,preciso falar com meu advogado
common_voice_pt_19415917.wav,109868,é a alma solitária de chorar
common_voice_pt_19415919.wav,149804,tentando melhorar o mundo pulando para cima e para baixo
common_voice_pt_19415921.wav,102188,jogue fora o conteúdo da alça
common_voice_pt_19415922.wav,119084,parecia um flutuador de gás enferrujado
common_voice_pt_19415923.wav,115244,isso vai custar mais do que trezentos reais
common_voice_pt_19415925.wav,98348,desde a fundação da empresa
common_voice_pt_19415927.wav,119084,não há mais nada que possamos fazer hoje à noite
common_voice_pt_19415929.wav,107564,eu esqueci de te agradecer por aquelas rosas
common_voice_pt_19415930.wav,145964,muitas pessoas pisando em algum tipo de fruta vermelha
common_voice_pt_19415931.wav,82988,o conflito não foi resolvido
common_voice_pt_19415932.wav,129068,eles inspecionaram o cardápio no restaurante
common_voice_pt_19415933.wav,67628,e faremos as coisas
common_voice_pt_19415934.wav,99884,eu tinha visto tudo o que isso me traria
common_voice_pt_19415935.wav,82988,olhando para o céu estrelado
common_voice_pt_19415936.wav,149804,o homem e a mulher olham para uma pintura de pessoas nuas
common_voice_pt_19415937.wav,103724,eu fui ao restaurante da última vez
common_voice_pt_19415938.wav,84524,ele colocou no bolso de trás
common_voice_pt_19415940.wav,145964,uma parceria entre as companias seria o ideal
common_voice_pt_19415941.wav,80684,novo sistema de valores
common_voice_pt_19415943.wav,96044,prefiro o pytorch ao tensorflow
common_voice_pt_19415944.wav,107564,joão sousa começou da melhor forma
common_voice_pt_19415945.wav,119084,dois casais estão prestes a se casar
common_voice_pt_19415946.wav,73004,esse é o problema
common_voice_pt_19415947.wav,107564,isso está de cabeça para baixo
common_voice_pt_19415949.wav,159788,nossos comerciantes compraram aquele homem e o trouxeram para o egito
