wav_filename,wav_filesize,transcript
common_voice_pt_19839121.wav,152108,um caminhoneiro está trabalhando em seu caminhão
common_voice_pt_19839122.wav,169004,um grupo de pessoas sendo servido em um bar de vinho e comida
common_voice_pt_19839125.wav,238124,qualquer situação que a impeça será arquivada por escrito pela parte interessada
common_voice_pt_19839131.wav,113708,eu vou sentir falta da annie
common_voice_pt_19839132.wav,163628,uma menina está correndo por um corredor de madeira de lei
common_voice_pt_19839133.wav,194348,duas garotas estão montando camelos enquanto outra garota olha para elas
common_voice_pt_19839134.wav,148268,a metade conquistada do mundo nas costas de seu cavalo
common_voice_pt_19839136.wav,274988,um grupo de pessoas muitas com mochilas caminham por um corredor carregando bagagem rolante
common_voice_pt_19839137.wav,209708,um bando de pessoas seminuas estão sentadas em volta de uma cabana de troncos
common_voice_pt_19839139.wav,172844,marilyn monroe faleceu em mil novecentos e sessenta e dois
common_voice_pt_19839142.wav,153644,o homem de roupa branca e rosa está segurando uma guitarra
common_voice_pt_19839143.wav,186668,os aliados perderam outra divisão aerotransportada durante o ataque
common_voice_pt_19839145.wav,153644,um centavo sábio e um quilo tolo
common_voice_pt_19839433.wav,109868,um motociclista inclina a bicicleta
common_voice_pt_19839434.wav,107564,quebre essa multidão
common_voice_pt_19839435.wav,225068,dois homens tiram fotos um do outro enquanto uma mulher seminua segura um cartaz
common_voice_pt_19839436.wav,121388,duas meninas vendendo brinquedos
common_voice_pt_19839438.wav,161324,homem na camisa branca e shorts tan fazendo um truque em um skate
common_voice_pt_19839439.wav,188204,as crianças olham para uma estátua de bronze de um cavalo e soldado
common_voice_pt_19839440.wav,205868,cinco pessoas usando equipamentos de mergulho estão reunidas em águas calmas
common_voice_pt_19839442.wav,142124,um jovem observa quando uma torre de jenga cai
common_voice_pt_19839443.wav,163628,meninas com luvas de beisebol atravessando um campo de beisebol
common_voice_pt_19839444.wav,117548,criança loura na camisa do superman
common_voice_pt_19839445.wav,96044,nem isso foi tudo
common_voice_pt_19839446.wav,140588,o suco de limões faz um bom soco
common_voice_pt_19839447.wav,169004,um cachorro em uma piscina e outro cachorro na beira da piscina
common_voice_pt_19839463.wav,115244,homem a cavalo que está se preparando
common_voice_pt_19839464.wav,130604,dois homens carregando um grande prato de vidro
common_voice_pt_19839465.wav,109868,quando será wisconsin temperado
common_voice_pt_19839466.wav,152108,um homem vestindo uma camisa preta canta em uma banda
common_voice_pt_19839467.wav,109868,cortar a grama
common_voice_pt_19839468.wav,142124,um homem de camisa preta está cantando com um microfone
common_voice_pt_19839469.wav,142124,eu sou o rei de salem o velho dissera
common_voice_pt_19839470.wav,125228,um homem que está em uma pesca do lago
common_voice_pt_19839472.wav,136748,nenhuma dúvida sobre o modo como o vento sopra
common_voice_pt_19839478.wav,111404,dois membros de uma banda estão tocando música
common_voice_pt_19839481.wav,186668,a apresentação de um novo pedido de destino substitui o anterior
common_voice_pt_19839483.wav,109868,pessoas esperando por um trem
common_voice_pt_19839484.wav,144428,um homem novo em uma camisa amarela que solda algum metal
common_voice_pt_19839486.wav,130604,essa balada é tão cativante que eu adoro
common_voice_pt_19839488.wav,102188,eu não fazia ideia
common_voice_pt_19839489.wav,161324,nesse caso pedirei aos dois diretores executivos que se retirem
common_voice_pt_19839490.wav,159788,uma cerca com uma pessoa caminhando com um guarda chuva
common_voice_pt_19839491.wav,163628,um esquiador que viaja para baixo na neve profunda
common_voice_pt_19839492.wav,111404,qual será o tempo em ruanda
common_voice_pt_19839495.wav,132908,eu quero reservar uma pizzaria no afeganistão
common_voice_pt_19839498.wav,149804,o menino pulou também mas longe do alquimista
common_voice_pt_19839499.wav,113708,dois rapazes jogando futebol em um campo
common_voice_pt_19839500.wav,213548,mas qual o custo do software necessário para que essa fratura não ocorra
common_voice_pt_19839501.wav,129068,algumas pessoas estão comendo em um restaurante à noite
common_voice_pt_19839502.wav,175148,dois lutadores seguram as mãos e juntam as cabeças
common_voice_pt_19839508.wav,86828,qual é o problema com eles
common_voice_pt_19839509.wav,152108,um menino pequeno joga em uma estrutura de brinquedo azul
common_voice_pt_19839510.wav,215084,uma mulher vestindo botas está andando na chuva carregando um guarda chuva vermelho
common_voice_pt_19839511.wav,178988,jovens fãs estão sentados na borda de uma grande fonte
common_voice_pt_19839512.wav,102188,eu não tenho medo de morrer
common_voice_pt_19839519.wav,202028,uma mulher carregando duas melancias e uma bolsa em uma rua da cidade
common_voice_pt_19839520.wav,111404,um homem que caminha o seu caminho na neve
common_voice_pt_19839521.wav,218924,colaborar na definição da estratégia e dos objetivos na programação de ações
common_voice_pt_19839524.wav,178988,um menino de jeans pula no ar e mostra sua sombra abaixo
common_voice_pt_19839525.wav,198188,aparentemente a maioria das sentenças foi escrita por nerds e cientistas
common_voice_pt_19839526.wav,90668,uma mulher com uma pá
common_voice_pt_19839527.wav,163628,um macho de camisa marrom está usando uma faca para cortar um bolo
common_voice_pt_19839533.wav,163628,várias pessoas se reúnem na rua em frente à casa de owen
common_voice_pt_19839534.wav,69164,qual é o nome dele
common_voice_pt_19839535.wav,117548,eu vim pegar meu pacote que chegou hoje
common_voice_pt_19839536.wav,94508,o menino está tocando bateria
common_voice_pt_19839537.wav,129068,uma mãe e seus dois filhos sentam se para descansar
common_voice_pt_19839538.wav,113708,se chove em fevereiro tudo corre bem
common_voice_pt_19839539.wav,98348,grande cão correndo no campo
common_voice_pt_19839540.wav,182828,uma pessoa sentada debaixo de árvores e uma grande escultura de metal
common_voice_pt_19839541.wav,106028,as pessoas estão andando pela rua
common_voice_pt_19839542.wav,202028,eu preciso adicionar à playlist funk soul disco minha artista favorita
common_voice_pt_19839544.wav,99884,não havia tempo a perder
common_voice_pt_19839545.wav,176684,um grupo em um cavalo e uma carruagem posam para uma foto
common_voice_pt_19839546.wav,144428,selecione entre a linha x e a linha y
common_voice_pt_19839547.wav,113708,um menino olha para sua pulseira de couro
common_voice_pt_19839548.wav,161324,eu preciso de uma mesa em um restaurante em montserrat
common_voice_pt_19839549.wav,165164,uma criança com uma camisa e shorts azuis está segurando um brinquedo
common_voice_pt_19839550.wav,195884,uma mulher que anda através de um monte com as nuvens escuras no fundo
common_voice_pt_19839551.wav,142124,um homem está de pé olhando para uma parede de vidro
common_voice_pt_19839554.wav,178988,algumas crianças estão jogando feno por cima de uma cerca para um cavalo
common_voice_pt_19839555.wav,117548,um grupo de pessoas montando camelos
common_voice_pt_19839556.wav,145964,adicione a música à minha playlist do jazz brasileiro
common_voice_pt_19839557.wav,182828,uma pessoa vestindo uma máscara e peles está posando com um machado
common_voice_pt_19839558.wav,130604,uma mulher vendendo chapéus do lado de fora
common_voice_pt_19839559.wav,142124,casar com pressa arrependa se no lazer
common_voice_pt_19839565.wav,145964,meu despertador não tem um botão soneca
common_voice_pt_19839567.wav,172844,o telhado deve ser inclinado em uma inclinação acentuada
common_voice_pt_19839569.wav,199724,ela está sentada em um travesseiro usando apenas calças e sutiã
common_voice_pt_19839570.wav,142124,eu diria que ambos são companheiros e chefes
common_voice_pt_19839572.wav,115244,pare de falar sem pensar antes
common_voice_pt_19839574.wav,184364,uma nota para ser mantida durante todo o seu comprimento
common_voice_pt_19839576.wav,203564,uma pessoa em uma bicicleta de bmx executando um curso
common_voice_pt_19839577.wav,159788,um homem pulando de uma rampa em uma bicicleta
common_voice_pt_20120103.wav,102188,é tudo o que mark fala sobre
common_voice_pt_20120121.wav,222764,dois caminhantes caminham ao longo de um caminho adjacente a uma antiga muralha
common_voice_pt_20120122.wav,198188,um jovem prestes a lançar uma bola de boliche vermelha pela pista
common_voice_pt_20120130.wav,161324,uma menina de chapéu de rosa olha para uma poça de água
common_voice_pt_20120138.wav,138284,o caso era intrigante para os velhos e sábios
common_voice_pt_20120148.wav,142124,um homem de casaco vermelho está calçando os sapatos
common_voice_pt_20120153.wav,138284,o homem idoso está fixando a bicicleta virada
common_voice_pt_20120155.wav,172844,um cachorro na neve rasgando um objeto com seus dentes
common_voice_pt_20120156.wav,134444,eles negociam o acordo interprovincial
common_voice_pt_20120163.wav,119084,dois cachorros marrons correm pela água
common_voice_pt_20120164.wav,188204,adicione o artista atual à minha lista de reprodução de treino extremo de metal
common_voice_pt_20120165.wav,217388,destinatários pessoas que não toleram a necessidade e precisam ser incorporadas
common_voice_pt_20120166.wav,121388,é hora de salvar a internet novamente
common_voice_pt_20120178.wav,102188,o medo mantém a vinha
common_voice_pt_20120182.wav,145964,dois para um são probabilidades no futebol
common_voice_pt_20120191.wav,182828,uma menina em um vestido laranja está correndo através do aspersor no quintal
common_voice_pt_20120196.wav,140588,lua manchada bonança garantida
common_voice_pt_20120201.wav,209708,uau o cowboy está debaixo dos cascos do cavalo marrom e está sendo pisado
common_voice_pt_20120207.wav,169004,um cão marrom corre em um campo com um cão preto e branco
common_voice_pt_20120212.wav,149804,homem se senta no banquinho ao lado de brinquedos
common_voice_pt_20120214.wav,217388,desculpe me onde posso encontrar alguns livros contábeis para pedir emprestado
common_voice_pt_20120217.wav,132908,tudo o que deus criou tem uma missão
common_voice_pt_20120220.wav,130604,revisão dos verões bascos de verão
common_voice_pt_20120230.wav,167468,a moto dos pilotos estava completamente coberta de sujeira
common_voice_pt_20120233.wav,115244,um grande catamarã navega no oceano
common_voice_pt_20120248.wav,240428,a tarefa de hoje é escrever uma sinopse do romance recentemente publicado da tata
common_voice_pt_20120251.wav,194348,um grupo de crianças em trajes estão em um palco com cortinas vermelhas
common_voice_pt_20120263.wav,122924,eu preciso comprar um novo telefone
common_voice_pt_20120269.wav,184364,cachorro pula de água enquanto mulher se ajoelha na doca brincando com ele
common_voice_pt_20120281.wav,240428,na praça as sacadas estavam apinhadas como se esperassem a passagem de uma procissão
common_voice_pt_20120282.wav,240428,as informações e conhecimentos desenvolvidos nos projetos serão de propriedade do beneficiário do projeto
common_voice_pt_20120285.wav,161324,uma senhora em uma praia estrangeira que prende uma bandeja do alimento
common_voice_pt_20120294.wav,180524,alguns comerciantes em um parque fora do cinema vendem cobertores
common_voice_pt_20120300.wav,103724,a garota está pulando no lago
common_voice_pt_20120303.wav,122924,eles vão as leis onde os reis querem
common_voice_pt_20120305.wav,109868,eu não te entendo
common_voice_pt_20120312.wav,153644,um homem que faz um truque do skate no ar ao ser filmado
common_voice_pt_20120319.wav,113708,chega de disse o garoto
common_voice_pt_20120320.wav,107564,adolescentes se divertindo
common_voice_pt_20120328.wav,144428,por favor evite tirar fotos nesta área
common_voice_pt_19375300.wav,122156,não não para eles
common_voice_pt_19375301.wav,88364,o que é isso caro
common_voice_pt_19375302.wav,103724,não dormi uma piscadela
common_voice_pt_19375304.wav,201260,uma mulher coberta de tatuagens vestindo uma camisa roxa e vermelha brilhante
common_voice_pt_19375305.wav,76844,o que agora
common_voice_pt_19375306.wav,111404,muitas pessoas estão andando lá fora
common_voice_pt_19375307.wav,102188,um homem de joelhos desenhando na areia
common_voice_pt_19375308.wav,87596,maria acha que é paulo
common_voice_pt_19375309.wav,73772,trabalhos derivados
common_voice_pt_19375311.wav,170540,donald trump é o presidente dos estados unidos desde dois mil e dezesseis
common_voice_pt_19375312.wav,113708,acredite isso deve ter um futuro
common_voice_pt_19375313.wav,113708,mas o problema era aquecer o banheiro
common_voice_pt_19375314.wav,86828,ela está nublada
common_voice_pt_19375315.wav,92972,o item custa cinco ienes
common_voice_pt_19375317.wav,142892,uma mulher está comprando carne em um supermercado
common_voice_pt_19375318.wav,193580,temos oito por cento das pessoas conectadas à internet e metade usa software ilegal
common_voice_pt_19375319.wav,111404,as pessoas estão amontoadas em uma rua
common_voice_pt_19375320.wav,130604,o crédito ganho pela mentira é rápido em morrer
common_voice_pt_19375322.wav,145964,dois homens em caiaques separados passando por corredeiras
common_voice_pt_19375324.wav,99116,por que estamos fazendo isso de novo
common_voice_pt_19375325.wav,114476,uma rara visita à amizade aumenta
common_voice_pt_19375327.wav,145964,um homem andando e uma mulher andando segurando uma menina
common_voice_pt_19375328.wav,91436,isso sempre me deixa bem aqui
common_voice_pt_19375330.wav,197420,cerveja boa é cerveja boa seja puro malto ou produzida com cereais não maltados
common_voice_pt_19375331.wav,96044,quatro alunos em sala de aula
common_voice_pt_19375332.wav,158252,não sei se conseguirei encontrar a vida no deserto o menino pensou
common_voice_pt_19375341.wav,145964,um cão preto e branco está correndo e espirrando na água
common_voice_pt_19375343.wav,107564,qual é a previsão do tempo para manassa
common_voice_pt_19375344.wav,86060,mais pecam contra que pecar
common_voice_pt_19375350.wav,145196,um homem sem teto na calçada carregando seus pertences
common_voice_pt_19375351.wav,194348,o homem espera que os táxis passem antes de atravessar a estrada molhada
common_voice_pt_19375352.wav,125996,macho descamisado que surfa uma onda
common_voice_pt_19375353.wav,132140,uma mulher e dois filhos subiram numa árvore
common_voice_pt_19375355.wav,155180,novatos não devem assumir que podem assumir grandes projetos
common_voice_pt_19375356.wav,137516,milhares de cartas dançaram na tela do autor amador
common_voice_pt_19375357.wav,168236,um homem no palco vestindo uma camisa vermelha está fechando as calças
common_voice_pt_19375358.wav,149036,dois homens com uma boneca em uma escada rolante
common_voice_pt_19375359.wav,137516,uma mulher coloca em um sofá em um quintal
common_voice_pt_19375370.wav,102956,muitos ferros no fogo
common_voice_pt_19375372.wav,61484,então foi isso
common_voice_pt_19375374.wav,112940,ele sempre poderia voltar a ser um pastor
common_voice_pt_19375385.wav,142892,não há outro chuveiro na casa mas isso não é um grande problema
common_voice_pt_19375386.wav,132140,a perda de um homem é o ganho de outro homem
common_voice_pt_19375388.wav,96044,eu normalmente não assisto nascar
common_voice_pt_19375389.wav,79916,essa é a ideia principal
common_voice_pt_19375400.wav,108332,sua bolsa estava cheia de lixo inútil
common_voice_pt_19375401.wav,135212,um grupo de pessoas está andando por uma rua movimentada
common_voice_pt_19375402.wav,115244,o casal faz uma caminhada ao longo do penhasco
common_voice_pt_19375425.wav,152876,um cachorro vestindo uma camisa e um chapéu está de pé na sombra
common_voice_pt_19375426.wav,72236,para qualquer um
common_voice_pt_19375427.wav,221996,uma mulher de top amarelo e shorts azuis e amarelos está saltando um obstáculo
common_voice_pt_19375455.wav,99884,qual é a previsão para o lesoto
common_voice_pt_19375456.wav,75308,quem poderia ser
common_voice_pt_19375457.wav,99116,aparentemente pouca coisa
common_voice_pt_19375459.wav,142892,quando uma pessoa sabe por que ele ama ele não a ama
common_voice_pt_19375490.wav,142892,a posição onde o valencianismo é encontrado é fundamental
common_voice_pt_19375491.wav,109868,um rei governou o estado nos primeiros dias
common_voice_pt_19375493.wav,168236,um grupo de pessoas está caminhando em direção à água em uma praia
common_voice_pt_19375495.wav,173612,um homem está ajoelhado na calçada para conversar com uma garotinha
common_voice_pt_19375498.wav,72236,evite o risco
common_voice_pt_19375516.wav,134444,várias pessoas se reúnem em torno de um laptop em uma mesa
common_voice_pt_19375517.wav,99116,toda a exibição é uma bagunça
common_voice_pt_19375518.wav,190508,devemos enfatizar a facilidade de instalação uso e qualidade da voz
common_voice_pt_19375519.wav,150572,um homem em uma camisa tropical está tocando piano em um bar
common_voice_pt_19375570.wav,212012,eles devem indicar o ambiente de desenvolvimento o sistema e as comunicações que preferirem
common_voice_pt_19375571.wav,72236,pedro e bernardo
common_voice_pt_19375572.wav,101420,oh tudo bem eu vejo
common_voice_pt_19375574.wav,91436,ela me devolveu o carregador
common_voice_pt_19375575.wav,136748,dois filhotes caminhando sobre pedras
common_voice_pt_19375576.wav,182060,podemos descrever o movimento do objeto com uma equação diferencial de segunda ordem
common_voice_pt_19375577.wav,136748,um grupo de crianças está do lado de fora em uma rua
common_voice_pt_19375578.wav,100652,as pessoas estão fora de um mercado
common_voice_pt_19416701.wav,86060,eu gosto dessa marca
common_voice_pt_19416703.wav,86060,que tipo de melão é esse
common_voice_pt_19416705.wav,170540,eu costumava olhar para aquelas mulheres e invejar sua felicidade
common_voice_pt_19416707.wav,72236,até um dia
common_voice_pt_19416708.wav,89132,quem projetou essa fuga
common_voice_pt_19416709.wav,106028,eles estão fechados no momento
common_voice_pt_19416714.wav,85292,que tipo de prova é que
common_voice_pt_19416716.wav,105260,esses problemas também nos afetam
common_voice_pt_19416718.wav,75308,tem a certeza
common_voice_pt_19416722.wav,129836,um homem toca guitarra em um teatro externo
common_voice_pt_19416724.wav,127532,eu não estou feliz que o show dure tanto tempo
common_voice_pt_19416729.wav,113708,de repente uma ideia veio à mente
common_voice_pt_19416731.wav,99116,vamos nos encontrar amanhã
common_voice_pt_19416732.wav,131372,o mundo talvez fosse mais simples antigamente
common_voice_pt_19416733.wav,84524,compre este livro
common_voice_pt_19416734.wav,162092,um cachorro marrom está sentado perto de uma grande pedra
common_voice_pt_19416735.wav,145964,eu sei que ele as escreveu por causa dos erros ortográficos
common_voice_pt_19416736.wav,89900,ninguém quer ouvir o anúncio
common_voice_pt_19416738.wav,122156,o vértice estava fora de alinhamento
common_voice_pt_19416740.wav,154412,o paraguai e o uruguai não participarão da copa do mundo este ano
common_voice_pt_19416741.wav,138284,ele ofereceu às crianças um pouco de sorvete
common_voice_pt_19416745.wav,122156,qual é o problema com as pessoas deste mundo
common_voice_pt_19416746.wav,112940,minha percepção era diferente
common_voice_pt_19416749.wav,73004,todo homem tem seu preço
common_voice_pt_19416750.wav,139820,mesmo assim ele mal entendeu o que isso significava
common_voice_pt_19416751.wav,138284,depois da dança eles foram direto para casa
common_voice_pt_19416752.wav,109868,eu não quero nada para mim mesmo
common_voice_pt_19416753.wav,138284,o progresso desta semana pode ser dito muito
common_voice_pt_19416758.wav,138284,mas ele não precisava se preocupar com isso agora
common_voice_pt_19416760.wav,76844,para fazer tudo no mundo
common_voice_pt_19416762.wav,119852,abra um terminal e execute um programa
common_voice_pt_19416764.wav,129836,eu vou estudar redes neurais neste final de semana
common_voice_pt_19416765.wav,129836,um jovem rapaz segurando um guarda chuva azul
common_voice_pt_19416766.wav,161324,eu nunca tinha ouvido falar de alquimistas antes de o menino disse
common_voice_pt_19416767.wav,63788,não tenho certeza
common_voice_pt_19416768.wav,79916,abra uma nova aba
common_voice_pt_19416769.wav,97580,eles pularam pela janela
common_voice_pt_19416770.wav,83756,deixe me falar com ela
common_voice_pt_19416771.wav,160556,a alma do mundo é nutrida pela felicidade das pessoas
common_voice_pt_19416772.wav,121388,ele começou a ler o livro que ele havia comprado
common_voice_pt_19416773.wav,63020,quando é a festa
common_voice_pt_19416779.wav,150572,quando as mulheres querem voltar ao local de trabalho
common_voice_pt_19416780.wav,184364,os vencedores desta modalidade passarão para a fase estadual como representantes da catalunha
common_voice_pt_19416781.wav,208172,algumas crianças vestindo coletes salva vidas e segurando remos estão em uma jangada
common_voice_pt_19416783.wav,112940,a linguagem é um intérprete do coração
common_voice_pt_19416785.wav,91436,guarde isso para o tribune
common_voice_pt_19416786.wav,122156,sua mente estava cheia de pensamentos
common_voice_pt_19416787.wav,82988,nenhum ele é leal
common_voice_pt_19416788.wav,119852,abraão forneceu muitos deleites
common_voice_pt_19416790.wav,116780,cabelo pendurado entre os dedos
common_voice_pt_19416791.wav,61484,eu estarei lá
common_voice_pt_19416792.wav,133676,eles abriram a garrafa de vinho e beberam muito
common_voice_pt_19416793.wav,110636,adivinha o resultado no primeiro experimento
common_voice_pt_19416794.wav,92204,pode colocar no meu cartão
common_voice_pt_19416795.wav,188204,fui esticando minhas pernas desajeitadamente e sentindo meu caminho no escuro
common_voice_pt_19416798.wav,93740,eu não iria viver como um fantasma
common_voice_pt_19416799.wav,79148,é o seu tesouro
common_voice_pt_19416800.wav,59948,estou bem
common_voice_pt_19416801.wav,82220,o que isso tem a ver com isso
common_voice_pt_19416802.wav,118316,o gato olhou para o seu dono e sorriu
common_voice_pt_19416803.wav,139052,um skatista no ar em uma rampa de cores vivas
common_voice_pt_19416804.wav,92972,nunca é tarde para consertar
common_voice_pt_19416806.wav,143660,juventude precisa prestar atenção à procura de emprego
common_voice_pt_19416807.wav,99884,amanhã eu preciso acordar cedo
common_voice_pt_19416808.wav,120620,foi a segunda ou terceira vez que eles tentaram
common_voice_pt_19416810.wav,59948,posso te pedir um favor
common_voice_pt_19416811.wav,78380,ouça o solo desta guitarra
common_voice_pt_19416812.wav,170540,um trabalhador da construção civil sentado em uma pedra fazendo uma ligação
common_voice_pt_19416813.wav,87596,comprou uma passagem de onibus
common_voice_pt_19416814.wav,76076,repita esta frase
common_voice_pt_19416815.wav,142892,meninos em toucas nadam em pistas de uma piscina
common_voice_pt_19416817.wav,139052,um grupo de pessoas chutando uma grande bola vermelha
common_voice_pt_19416818.wav,61484,oh deus
common_voice_pt_19416819.wav,155180,função permite pressionar o acelerador com o pé esquerdo
common_voice_pt_19416821.wav,74540,que horas eram
common_voice_pt_19416822.wav,136748,ele estava pensando em presságios e alguém apareceu
common_voice_pt_19416823.wav,104492,uma mulher morena tem uma criança lá fora
common_voice_pt_19416824.wav,89132,e não bata com nada
common_voice_pt_19416825.wav,94508,muitas concessões foram feitas
common_voice_pt_19416826.wav,59948,alguns voltam
common_voice_pt_19416827.wav,115244,mas eu não sou um crack e não culpo ninguém
common_voice_pt_19416829.wav,129068,eu fiz algumas panquecas deliciosas esta manhã
common_voice_pt_19416832.wav,123692,salvaguardar a segurança dos cidadãos à noite
common_voice_pt_19416834.wav,86060,a fé dela era imensa
common_voice_pt_19416835.wav,118316,é assim que sempre é disse o velho
common_voice_pt_19416836.wav,69164,isso importa
common_voice_pt_19416837.wav,139052,uma jovem está descendo uma colina coberta de neve
common_voice_pt_19416838.wav,117548,seus registros estavam incompletos
common_voice_pt_19416839.wav,153644,eu vim para lhe dizer apenas uma coisa o menino disse
common_voice_pt_19416840.wav,159020,um homem aplaude diante de uma multidão reunida atrás de um banner
common_voice_pt_19416841.wav,129836,então seu coração ficou quieto por uma tarde inteira
common_voice_pt_19416842.wav,104492,dez minutos é como um estrabismo
common_voice_pt_19416843.wav,117548,desamparados eles correram
common_voice_pt_19416844.wav,87596,apenas tu e eu
common_voice_pt_19416845.wav,87596,estou falando muito
common_voice_pt_19416846.wav,83756,primeiro ministro abe
common_voice_pt_19416847.wav,137516,exatamente respondeu o alquimista
common_voice_pt_19416848.wav,102956,quais são os tempos do filme
common_voice_pt_19416849.wav,89132,ele é um grande fã de beyoncé
common_voice_pt_19416850.wav,178988,ele nunca imaginou que perguntas sobre a vida seriam tão importantes para um pastor
common_voice_pt_19416851.wav,104492,chupou suas duas bofetadas
common_voice_pt_19416852.wav,169004,dois homens andam de bicicleta pela rua em um dia ensolarado
common_voice_pt_19416854.wav,138284,ele fez seu movimento depois de pensar muito
common_voice_pt_19416855.wav,99116,um cachorro está na água
common_voice_pt_19416856.wav,76076,eu vou dar uma corrida
common_voice_pt_19416861.wav,105260,um dos piores criminosos da cidade
common_voice_pt_19416862.wav,83756,em uma hora chegaremos
common_voice_pt_19416863.wav,68396,deixe me tentar
common_voice_pt_19416869.wav,100652,maktub pensou o menino
common_voice_pt_19416870.wav,119852,ruth era chegada ao assunto da matéria
common_voice_pt_19416873.wav,99884,eu fui para salvador no ano passado
common_voice_pt_19416884.wav,89132,qual é a população do brasil
common_voice_pt_19416887.wav,119852,e que outros associados ele tinha
common_voice_pt_19416888.wav,97580,poderia me passar a manteiga
common_voice_pt_19416894.wav,79148,pegue uma carga disso
common_voice_pt_19416895.wav,130604,ela tem uma prima que é muito boa desde criança
common_voice_pt_19416897.wav,129836,faça algumas verificações de dados duplicadas
common_voice_pt_19416898.wav,79916,quando o oceano subir
common_voice_pt_19416900.wav,136748,ele se transformou em uma pedra que rolou até o pé do mineiro
common_voice_pt_19416901.wav,121388,ainda temos muitos empréstimos para pagar
common_voice_pt_19416929.wav,111404,não tente voar até que suas asas cresçam
common_voice_pt_19416930.wav,138284,foi escondido de vista por uma massa de folhas e arbustos
common_voice_pt_19416932.wav,130604,o menino sabia que o deserto sentia seu medo
common_voice_pt_19416933.wav,105260,a ovelha é o lobo das ovelhas
common_voice_pt_19416953.wav,63788,como está
common_voice_pt_19416956.wav,185132,dois homens em uma rua um segurando uma bandeira vermelha
common_voice_pt_19416958.wav,136748,cento e duzentos ienes para frente e para trás
common_voice_pt_19416968.wav,109868,o evento terminou sem incidentes
common_voice_pt_19416969.wav,136748,seus olhos cristalizados não mais derramam lágrimas
common_voice_pt_19416970.wav,184364,isso lhe dá comandos para começar e uma boa estrutura para repetir comandos rapidamente
common_voice_pt_19416971.wav,61484,a natureza é bela
common_voice_pt_19416990.wav,61484,não é fácil
common_voice_pt_19416991.wav,82220,agora o que é isso
common_voice_pt_19416992.wav,88364,jerry não podia acreditar
common_voice_pt_19416998.wav,86828,por que eles não me acordaram
common_voice_pt_19417001.wav,96812,nenhum sinal neste momento
common_voice_pt_19417013.wav,172076,masturbação também chamado vulgarmente de punheta ou siririca
common_voice_pt_19417014.wav,73772,ele é um canalha
common_voice_pt_19417015.wav,91436,haverá esses problemas hoje
common_voice_pt_19417016.wav,121388,um pequeno cão preto e branco está nadando na água
common_voice_pt_19417017.wav,105260,joanne deveria estar de volta agora
common_voice_pt_19417029.wav,114476,estamos todos animados por aqui
common_voice_pt_19417030.wav,77612,eu quero saber
common_voice_pt_19417031.wav,103724,a vida começa aos quarenta anos
common_voice_pt_19417032.wav,135980,por causa dos presságios o alquimista respondeu
common_voice_pt_19417038.wav,99884,pior a emenda que o soneto
common_voice_pt_19417039.wav,121388,a velha senhora não mediu suas palavras
common_voice_pt_19417040.wav,81452,eu me sinto bem agora
common_voice_pt_19417041.wav,124460,um menino de jeans corre em uma pista
common_voice_pt_19417042.wav,73772,e mais nada
common_voice_pt_19417053.wav,121388,ninguém sabe o que há por trás desse portão
common_voice_pt_19417054.wav,98348,o protagonista da novela era ele
common_voice_pt_19417055.wav,105260,então agora eu sou um motorista de camelo
common_voice_pt_19417057.wav,67628,passar por cima
common_voice_pt_19417069.wav,99116,carros motos e etc
common_voice_pt_19417070.wav,58412,eu não o vejo
common_voice_pt_19417071.wav,53036,muito obrigado
common_voice_pt_19417072.wav,73772,e eu gostaria de ter isso
common_voice_pt_19417074.wav,117548,jogando no mercado com o dinheiro da empresa
common_voice_pt_19417075.wav,117548,o espaço era espartano quase vazio
common_voice_pt_19417076.wav,73772,é muito caro ela disse
common_voice_pt_19417077.wav,79916,o que deve ser feito
common_voice_pt_19417078.wav,97580,condução pouco especializada
common_voice_pt_19417079.wav,51500,tudo bem
common_voice_pt_19417081.wav,80684,minha caneta é azul
common_voice_pt_19417082.wav,72236,o corpo todo é neve
common_voice_pt_19447989.wav,185132,está praticamente lá em cima agora
common_voice_pt_19447992.wav,196652,há vida aqui o menino disse ao alquimista
common_voice_pt_19447993.wav,196652,ok vamos fazer isso então
common_voice_pt_19447994.wav,255020,eu não estou muito em anatomia onde está a bexiga novamente
common_voice_pt_19448026.wav,172076,foi repetitivo mas calmante
common_voice_pt_19448027.wav,259628,a margarina é apenas manteiga com um complexo de inferioridade
common_voice_pt_19448028.wav,178220,o diodos estava em curto
common_voice_pt_19448029.wav,195884,vá ao redor e compre uma jaqueta
common_voice_pt_19448047.wav,138284,ele é meu pai
common_voice_pt_19448048.wav,190508,eu assisti a previsão do tempo
common_voice_pt_19448050.wav,204332,é um marco no norte de taiwan
common_voice_pt_19448065.wav,190508,meu olhos não focam no monitor
common_voice_pt_19448066.wav,232748,o trem não sabe quanto dinheiro vai e volta
common_voice_pt_19448068.wav,166700,passas são deliciosas
common_voice_pt_19448070.wav,181292,como posso saber
common_voice_pt_19448123.wav,181292,o menino repetiu sua pergunta
common_voice_pt_19448125.wav,173612,tempestade e estresse
common_voice_pt_19448126.wav,253484,é engraçado eles não entendem nada mas não param de falar
common_voice_pt_19448128.wav,160556,deixe me falar com ele
common_voice_pt_19448217.wav,215084,onde deveria estar a taxa em sua opinião
common_voice_pt_19448218.wav,191276,leia o e depois responda
